Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Amount_numeric,Year,Month,Quarter,Unit_key,Unit_category,Unit_multiplier,Amount_standardised,Amount_fraction,is_duplicate
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-06-01,-1293.8,-1293.8,2017.0,6.0,2.0,million,currency_billions,0.001,-1.2938,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-07-01,-1040.7,-1040.7,2017.0,7.0,3.0,million,currency_billions,0.001,-1.0407,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-08-01,-435.8,-435.8,2017.0,8.0,3.0,million,currency_billions,0.001,-0.4358,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-09-01,-1090.2,-1090.2,2017.0,9.0,3.0,million,currency_billions,0.001,-1.0902,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-10-01,-1135.6,-1135.6,2017.0,10.0,4.0,million,currency_billions,0.001,-1.1356,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-11-01,-1264.7,-1264.7,2017.0,11.0,4.0,million,currency_billions,0.001,-1.2647000000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2017-12-01,-672.5,-672.5,2017.0,12.0,4.0,million,currency_billions,0.001,-0.6725,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-01-01,-1556.3,-1556.3,2018.0,1.0,1.0,million,currency_billions,0.001,-1.5563,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-02-01,-783.2,-783.2,2018.0,2.0,1.0,million,currency_billions,0.001,-0.7832,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-03-01,-738.8,-738.8,2018.0,3.0,1.0,million,currency_billions,0.001,-0.7388,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-04-01,-1785.5,-1785.5,2018.0,4.0,2.0,million,currency_billions,0.001,-1.7855,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-05-01,-746.5,-746.5,2018.0,5.0,2.0,million,currency_billions,0.001,-0.7465,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-06-01,-396.8,-396.8,2018.0,6.0,2.0,million,currency_billions,0.001,-0.39680000000000004,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-07-01,-2158.9,-2158.9,2018.0,7.0,3.0,million,currency_billions,0.001,-2.1589,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-08-01,8.3,8.3,2018.0,8.0,3.0,million,currency_billions,0.001,0.0083,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-09-01,-882.6,-882.6,2018.0,9.0,3.0,million,currency_billions,0.001,-0.8826,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-10-01,-1384.1,-1384.1,2018.0,10.0,4.0,million,currency_billions,0.001,-1.3840999999999999,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-11-01,-977.2,-977.2,2018.0,11.0,4.0,million,currency_billions,0.001,-0.9772000000000001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2018-12-01,841.6,841.6,2018.0,12.0,4.0,million,currency_billions,0.001,0.8416,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-01-01,-1072.3,-1072.3,2019.0,1.0,1.0,million,currency_billions,0.001,-1.0723,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-02-01,-1862.4,-1862.4,2019.0,2.0,1.0,million,currency_billions,0.001,-1.8624,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-03-01,-1250.6,-1250.6,2019.0,3.0,1.0,million,currency_billions,0.001,-1.2506,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-04-01,-1799.6,-1799.6,2019.0,4.0,2.0,million,currency_billions,0.001,-1.7995999999999999,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-05-01,-2276,-2276.0,2019.0,5.0,2.0,million,currency_billions,0.001,-2.2760000000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-06-01,-1227.1,-1227.1,2019.0,6.0,2.0,million,currency_billions,0.001,-1.2270999999999999,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-07-01,-2942.3,-2942.3,2019.0,7.0,3.0,million,currency_billions,0.001,-2.9423000000000004,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-08-01,-582,-582.0,2019.0,8.0,3.0,million,currency_billions,0.001,-0.582,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-09-01,-1783.8,-1783.8,2019.0,9.0,3.0,million,currency_billions,0.001,-1.7838,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-10-01,-1003.9,-1003.9,2019.0,10.0,4.0,million,currency_billions,0.001,-1.0039,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-11-01,-1083.5,-1083.5,2019.0,11.0,4.0,million,currency_billions,0.001,-1.0835000000000001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2019-12-01,3758.2,3758.2,2019.0,12.0,4.0,million,currency_billions,0.001,3.7582,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-01-01,-2594.2,-2594.2,2020.0,1.0,1.0,million,currency_billions,0.001,-2.5942,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-02-01,-3287.4,-3287.4,2020.0,2.0,1.0,million,currency_billions,0.001,-3.2874000000000003,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-03-01,-5108.9,-5108.9,2020.0,3.0,1.0,million,currency_billions,0.001,-5.108899999999999,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-04-01,-3444,-3444.0,2020.0,4.0,2.0,million,currency_billions,0.001,-3.444,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-05-01,-3250.7,-3250.7,2020.0,5.0,2.0,million,currency_billions,0.001,-3.2506999999999997,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-06-01,-4909.6,-4909.6,2020.0,6.0,2.0,million,currency_billions,0.001,-4.9096,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-07-01,-3621.1,-3621.1,2020.0,7.0,3.0,million,currency_billions,0.001,-3.6210999999999998,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-08-01,-3840.5,-3840.5,2020.0,8.0,3.0,million,currency_billions,0.001,-3.8405,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-09-01,-3689.2,-3689.2,2020.0,9.0,3.0,million,currency_billions,0.001,-3.6892,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-10-01,-2573.2,-2573.2,2020.0,10.0,4.0,million,currency_billions,0.001,-2.5732,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-11-01,-3438.4,-3438.4,2020.0,11.0,4.0,million,currency_billions,0.001,-3.4384,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2020-12-01,-1514.8,-1514.8,2020.0,12.0,4.0,million,currency_billions,0.001,-1.5148,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-01-01,-1992.5,-1992.5,2021.0,1.0,1.0,million,currency_billions,0.001,-1.9925,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-02-01,-3415.2,-3415.2,2021.0,2.0,1.0,million,currency_billions,0.001,-3.4152,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-03-01,-2906.9,-2906.9,2021.0,3.0,1.0,million,currency_billions,0.001,-2.9069000000000003,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-04-01,-2090.5,-2090.5,2021.0,4.0,2.0,million,currency_billions,0.001,-2.0905,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-05-01,-3700.1,-3700.1,2021.0,5.0,2.0,million,currency_billions,0.001,-3.7001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-06-01,-3320.7,-3320.7,2021.0,6.0,2.0,million,currency_billions,0.001,-3.3207,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-07-01,-3811.3,-3811.3,2021.0,7.0,3.0,million,currency_billions,0.001,-3.8113,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-08-01,-4424,-4424.0,2021.0,8.0,3.0,million,currency_billions,0.001,-4.424,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-09-01,-2815,-2815.0,2021.0,9.0,3.0,million,currency_billions,0.001,-2.815,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-10-01,-2647.9,-2647.9,2021.0,10.0,4.0,million,currency_billions,0.001,-2.6479000000000004,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-11-01,-6484.2,-6484.2,2021.0,11.0,4.0,million,currency_billions,0.001,-6.4841999999999995,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2021-12-01,-1571.1,-1571.1,2021.0,12.0,4.0,million,currency_billions,0.001,-1.5711,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-01-01,-5013.4,-5013.4,2022.0,1.0,1.0,million,currency_billions,0.001,-5.0134,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-02-01,-3817.9,-3817.9,2022.0,2.0,1.0,million,currency_billions,0.001,-3.8179000000000003,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-03-01,-4448.2,-4448.2,2022.0,3.0,1.0,million,currency_billions,0.001,-4.4482,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-04-01,-1639.2,-1639.2,2022.0,4.0,2.0,million,currency_billions,0.001,-1.6392,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-05-01,-5203.5,-5203.5,2022.0,5.0,2.0,million,currency_billions,0.001,-5.2035,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-06-01,-4500.1,-4500.1,2022.0,6.0,2.0,million,currency_billions,0.001,-4.500100000000001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-07-01,-2400.7,-2400.7,2022.0,7.0,3.0,million,currency_billions,0.001,-2.4007,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-08-01,-4075.3,-4075.3,2022.0,8.0,3.0,million,currency_billions,0.001,-4.0753,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-09-01,-3869.6,-3869.6,2022.0,9.0,3.0,million,currency_billions,0.001,-3.8696,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-10-01,-5705.2,-5705.2,2022.0,10.0,4.0,million,currency_billions,0.001,-5.7052,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-11-01,-4990.4,-4990.4,2022.0,11.0,4.0,million,currency_billions,0.001,-4.9904,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2022-12-01,-22742.3,-22742.3,2022.0,12.0,4.0,million,currency_billions,0.001,-22.7423,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-01-01,-3333.4,-3333.4,2023.0,1.0,1.0,million,currency_billions,0.001,-3.3334,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-02-01,-4475,-4475.0,2023.0,2.0,1.0,million,currency_billions,0.001,-4.4750000000000005,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-03-01,-2031.2,-2031.2,2023.0,3.0,1.0,million,currency_billions,0.001,-2.0312,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-04-01,-2559,-2559.0,2023.0,4.0,2.0,million,currency_billions,0.001,-2.559,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-05-01,-1711.9,-1711.9,2023.0,5.0,2.0,million,currency_billions,0.001,-1.7119000000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-06-01,2018.3,2018.3,2023.0,6.0,2.0,million,currency_billions,0.001,2.0183,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-07-01,-405.3,-405.3,2023.0,7.0,3.0,million,currency_billions,0.001,-0.4053,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-08-01,-3637.5,-3637.5,2023.0,8.0,3.0,million,currency_billions,0.001,-3.6375,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-09-01,-4405.3,-4405.3,2023.0,9.0,3.0,million,currency_billions,0.001,-4.4053,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-10-01,-231.4,-231.4,2023.0,10.0,4.0,million,currency_billions,0.001,-0.23140000000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-11-01,-1483.4,-1483.4,2023.0,11.0,4.0,million,currency_billions,0.001,-1.4834,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2023-12-01,3617.1,3617.1,2023.0,12.0,4.0,million,currency_billions,0.001,3.6171,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-01-01,-9420.05,-9420.05,2024.0,1.0,1.0,million,currency_billions,0.001,-9.42005,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-02-01,-7045.45,-7045.45,2024.0,2.0,1.0,million,currency_billions,0.001,-7.04545,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-03-01,-3852.15,-3852.15,2024.0,3.0,1.0,million,currency_billions,0.001,-3.85215,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-04-01,-3658.04,-3658.04,2024.0,4.0,2.0,million,currency_billions,0.001,-3.65804,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-05-01,-2459.69,-2459.69,2024.0,5.0,2.0,million,currency_billions,0.001,-2.45969,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-06-01,3245.55,3245.55,2024.0,6.0,2.0,million,currency_billions,0.001,3.24555,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-07-01,-14497.37,-14497.37,2024.0,7.0,3.0,million,currency_billions,0.001,-14.497370000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-08-01,-19123.72,-19123.72,2024.0,8.0,3.0,million,currency_billions,0.001,-19.123720000000002,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-09-01,-10434.7,-10434.7,2024.0,9.0,3.0,million,currency_billions,0.001,-10.434700000000001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-10-01,-11776.48,-11776.48,2024.0,10.0,4.0,million,currency_billions,0.001,-11.77648,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-11-01,-10531.01,-10531.01,2024.0,11.0,4.0,million,currency_billions,0.001,-10.53101,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-12-01,-3094.14,-3094.14,2024.0,12.0,4.0,million,currency_billions,0.001,-3.09414,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-01-01,-5428.13,-5428.13,2025.0,1.0,1.0,million,currency_billions,0.001,-5.42813,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-02-01,-258.67,-258.67,2025.0,2.0,1.0,million,currency_billions,0.001,-0.25867,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-03-01,8411.47,8411.47,2025.0,3.0,1.0,million,currency_billions,0.001,8.41147,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-04-01,5393.49,5393.49,2025.0,4.0,2.0,million,currency_billions,0.001,5.39349,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-05-01,-658.99,-658.99,2025.0,5.0,2.0,million,currency_billions,0.001,-0.6589900000000001,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-06-01,-374.05,-374.05,2025.0,6.0,2.0,million,currency_billions,0.001,-0.37405,,False
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-07-01,7006.84,7006.84,2025.0,7.0,3.0,million,currency_billions,0.001,7.00684,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1960-01-01,1.5,1.5,1960.0,1.0,1.0,billion,currency_billions,1.0,1.5,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1961-01-01,2.3,2.3,1961.0,1.0,1.0,billion,currency_billions,1.0,2.3,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1962-01-01,-0.9,-0.9,1962.0,1.0,1.0,billion,currency_billions,1.0,-0.9,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1963-01-01,1.2,1.2,1963.0,1.0,1.0,billion,currency_billions,1.0,1.2,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1964-01-01,0.3,0.3,1964.0,1.0,1.0,billion,currency_billions,1.0,0.3,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1965-01-01,-2.6,-2.6,1965.0,1.0,1.0,billion,currency_billions,1.0,-2.6,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1966-01-01,-4.7,-4.7,1966.0,1.0,1.0,billion,currency_billions,1.0,-4.7,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1967-01-01,-6.4,-6.4,1967.0,1.0,1.0,billion,currency_billions,1.0,-6.4,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1968-01-01,2.2,2.2,1968.0,1.0,1.0,billion,currency_billions,1.0,2.2,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1969-01-01,-8.3,-8.3,1969.0,1.0,1.0,billion,currency_billions,1.0,-8.3,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1970-01-01,-13.4,-13.4,1970.0,1.0,1.0,billion,currency_billions,1.0,-13.4,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1971-01-01,-20.4,-20.4,1971.0,1.0,1.0,billion,currency_billions,1.0,-20.4,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1972-01-01,-6.3,-6.3,1972.0,1.0,1.0,billion,currency_billions,1.0,-6.3,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1973-01-01,-6.6,-6.6,1973.0,1.0,1.0,billion,currency_billions,1.0,-6.6,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1974-01-01,-1.1,-1.1,1974.0,1.0,1.0,billion,currency_billions,1.0,-1.1,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1975-01-01,-18.2,-18.2,1975.0,1.0,1.0,billion,currency_billions,1.0,-18.2,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1976-01-01,-41.1,-41.1,1976.0,1.0,1.0,billion,currency_billions,1.0,-41.1,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1977-01-01,20.2,20.2,1977.0,1.0,1.0,billion,currency_billions,1.0,20.2,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1978-01-01,-148.7,-148.7,1978.0,1.0,1.0,billion,currency_billions,1.0,-148.7,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1979-01-01,-202,-202.0,1979.0,1.0,1.0,billion,currency_billions,1.0,-202.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1980-01-01,-272,-272.0,1980.0,1.0,1.0,billion,currency_billions,1.0,-272.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1981-01-01,-260,-260.0,1981.0,1.0,1.0,billion,currency_billions,1.0,-260.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1982-01-01,-331.1,-331.1,1982.0,1.0,1.0,billion,currency_billions,1.0,-331.1,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1983-01-01,-262,-262.0,1983.0,1.0,1.0,billion,currency_billions,1.0,-262.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1984-01-01,-29,-29.0,1984.0,1.0,1.0,billion,currency_billions,1.0,-29.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1985-01-01,90,90.0,1985.0,1.0,1.0,billion,currency_billions,1.0,90.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1986-01-01,-95.5,-95.5,1986.0,1.0,1.0,billion,currency_billions,1.0,-95.5,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1987-01-01,-257,-257.0,1987.0,1.0,1.0,billion,currency_billions,1.0,-257.0,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1988-01-01,-447.1,-447.1,1988.0,1.0,1.0,billion,currency_billions,1.0,-447.1,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1989-01-01,-517.9,-517.9,1989.0,1.0,1.0,billion,currency_billions,1.0,-517.9,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1990-01-01,-352.2,-352.2,1990.0,1.0,1.0,billion,currency_billions,1.0,-352.2,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1991-01-01,-384.3,-384.3,1991.0,1.0,1.0,billion,currency_billions,1.0,-384.3,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1992-01-01,-344.8,-344.8,1992.0,1.0,1.0,billion,currency_billions,1.0,-344.8,,False
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1993-01-01,-350.9,-350.9,1993.0,1.0,1.0,billion,currency_billions,1.0,-350.9,,False
