date,country,indicator,time,issue_type,action_taken,decision_owner,evidence_link,notes
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Ivory Coast,Consumer Price Index (CPI),2025-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 3.41% across 2 Monthly records.
2025-11-29,Egypt,Defence Expenditure,2007-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 27.14% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2008-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 29.51% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2009-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 25.84% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2010-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 24.87% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2011-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 26.37% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2012-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 27.28% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2013-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 26.65% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2014-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 32.37% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2015-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 30.47% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2016-01-01T00:00:00,duplicate_same_frequency,Values within 1% range; retained maximum absolute amount as representative.,GPT-5 Codex automation,fiscal_data_deduped.csv,Kept Yearly record (30854.0); dropped 1 alternatives.
2025-11-29,Egypt,Defence Expenditure,2017-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 25.29% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2018-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 22.97% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2019-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 20.44% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2020-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 23.49% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2021-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 25.97% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2022-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 26.93% across 2 Yearly records.
2025-11-29,Egypt,Defence Expenditure,2023-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 26.37% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2007-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 41.28% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2008-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 35.49% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2009-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 30.79% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2010-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 34.20% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2011-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 39.25% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2012-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 32.41% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2013-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 34.22% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2014-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 38.55% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2015-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 31.94% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2016-01-01T00:00:00,duplicate_same_frequency,Values within 1% range; retained maximum absolute amount as representative.,GPT-5 Codex automation,fiscal_data_deduped.csv,Kept Yearly record (586805.0); dropped 1 alternatives.
2025-11-29,Egypt,Expenditure,2017-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 37.64% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2018-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 35.97% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2019-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 33.86% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2020-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 32.70% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2021-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 30.45% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2022-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 34.64% across 2 Yearly records.
2025-11-29,Egypt,Expenditure,2023-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 32.48% across 2 Yearly records.
2025-11-29,Nigeria,Expenditure,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2010-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2010-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2010-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2011-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2011-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2011-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2012-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2012-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2012-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2013-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2013-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2013-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Expenditure,2014-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
